Group,Country,Shipper Name,Shipper Address,Location Index,Name Confidence,Address Confidence,Overall Similarity,False Positive
143.0,JP,AA JAPAN PVT LTD, 1-28-21 2F HAYABUCHI TSUZUKI-KU YOKOHAMA KANAGAWA 224-0025 JAPAN JP YOKOHAMA224-0025 ,158,100.0,67.27272727272727,85.7707509881423,No
143.0,JP,AA JAPAN PVT LTD, 1-28-21 HAYABUCHI TSUZUKI-KU YOKOHAMA-SHI 14 224-002 ,158,100.0,67.27272727272727,85.7707509881423,No
,IN,AA LABELS PRIVATE LIMITED, I 64 KASNA INDUSTRIAL AREA SITE V GREATER NOIDA U P ,-1,,,,
,CN,AA MILLS,1150 EVEREE INN ROAD GRIFFIN GA UNITED STATES,-1,,,,
,IT,AA SRL, VIA GIOVANNI DA PROCIDA 3 PAGANO ,-1,,,,
144.0,VN,AA TAY NINH CORP,GROUP 1 BUNG BINH HAMLET HUNG TH TAY NINH VIETNAM ,159,100.0,62.06896551724138,83.50824587706148,No
144.0,VN,AA TAY NINH CORP,GROUP 1 BUNG BINH HAMLET HUNG TH TAY NINH TAY NINH VIETNAM ,159,100.0,63.41463414634146,84.09331919406151,No
144.0,VN,AA TAY NINH CORP,GROUP 1 BUNG BINH HAMLET HUNG TH TRANG BANG 37 VIET NAM ,159,100.0,68.33333333333333,86.23188405797102,No
145.0,VN,AA TAY NINH CORP,OOCL LOGISTICS VIETNAM CO LTD O/B AA TAY NINH CORPORATION GROUP 1 BUNG BINH HAMLET HUNG THUA N COMMUNE TAY NINH 73000 VN,159,100.0,64.59627329192547,84.60707534431542,No
145.0,VN,AA TAY NINH CORP,OOCL LOGISTICS VIETNAM CO LTD O/B AA TAY NINH CORPORATION GROUP 1 BUNG BINH HAMLET HUNG THUA N COMMUNE TAY NINH 84000 VN,159,100.0,64.59627329192547,84.60707534431542,No
145.0,VN,AA TAY NINH CORP,OOCL LOGISTICS VIETNAM CO LTD O/B AA TAY NINH CORPORATION GROUP 1 BUNG BINH HAMLET HUNG THU AN COMMUNE TAY NINH 84000 VN,159,100.0,64.19753086419753,84.43370907139023,No
,VN,AA TAY NINH CORP,ADD GROUP 1 BUNG BINH HAMLET HUNG THUAN COMMUNE TRANG BANG DISTRICT TAY NINH PROVINCE VIET NAM ,159,100.0,64.19753086419753,84.43370907139023,No
146.0,CN,AAA LINE INTERNATIONAL CHINA CORP,ROOM 15B NO 985 DONGFANG ROADPUDONGNEW DISTRICT SHANGHAI CN ,160,100.0,87.5,94.56521739130436,No
146.0,CN,AAA LINE INTERNATIONAL CHINA CORP,ROOM 15B NO 985 DONGFANG ROAD PU DONG NEW DISTRICT SHANGHAI P C:200120 EMAIL:SERVICE@AAA-LINE CN;SERVICE01@AAA-LINE CN TEL: 021-68782688 F,160,100.0,62.31884057971014,83.61688720856962,No
146.0,CN,AAA LINE INTERNATIONAL CHINA CORP,ROOM 15B NO 985 DONGFANG ROAD PUDONG NEW DISTRICT SHANGHAI ,160,100.0,62.31884057971014,83.61688720856962,No
,VN,AAA MERCHANDISE CORP,VIENERGY CO LTD O/B AAA MERCHANDISE CORP O/B DAH LIH PUH CO PHUC SON INDUSTRIAL PARK,-1,,,,
147.0,CN,AAA MOULD LIMITED, ROOM 906 BUIDING THREE LONGBANG KEJIE 2ND ROAD NO 375 MA TIAN STRE ,161,69.56521739130434,100.0,82.79773156899812,No
147.0,CN,AAA MOULD LTD,ROOM 906 BUIDING THREE LONGBANG KEJIE 2ND ROAD NO 375 MA TIAN STRE ,161,69.56521739130434,100.0,82.79773156899812,No
148.0,GU,AAA MOVING STORAGE INC,747 E SHIP CREEK AVE ANCHORAGE AK 996501 ,162,100.0,96.0,98.2608695652174,No
148.0,GU,AAA MOVING STORAGE INC,717 E SHIP CREEK AVE ANCHORAGE AK 99501 ,162,100.0,96.0,98.2608695652174,No
,VN,AAA SAIGON INTERNATIONAL TRADE SE,8282 LY CHINH THANG WARD 8 DIST 3 HCMC VIETNAM ,163,90.625,100.0,94.70108695652175,No
149.0,VN,AAA SAIGON INTERNATIONAL TRADE SERVICES CO LTD, 82 82 LY CHINH THANG WARD 8 DIST 3 HCMC VIETNAM ,163,90.625,100.0,94.70108695652175,No
149.0,RO,AAA SOCIETA AGRICOLA A RESPONSABIL,VIA DI FIORANELLO 32/34 ,-1,,,,
,PK,AAA SOLUTIONS,PLOT NO: PLOT 51 SECTOR 12/C NORTH KARACHI INDUSTRIAL AREA KARA PAKISTAN ,-1,,,,
150.0,TW,AAA WORLD WIDE ENTERPRISES LTD,5F -7 NO 183 SEC 4 ZHONGXIAO E RD DAAN DIST TAIPEI TAIWAN R O C ,135,100.0,61.9718309859155,83.46601347213719,No
150.0,TW,AAA WORLD WIDE ENTERPRISES LTD,5F NO 183 SECTION 4 CHUNG SHIAO EAST RD ,135,100.0,61.9718309859155,83.46601347213719,No
151.0,IN,AAACORP EXIM INDIA PRIVATE LIMITED, 2ND FLOOR C-206 GHATKOPAR INDUSTR ESTATE LBS MARG GHATKOPAR-W ,164,100.0,86.95652173913044,94.32892249527411,No
151.0,IN,AAACORP EXIM INDIA PRIVATE LIMITED, 2ND FLOOR C-206 GHATKOPAR INDUSTRIAL ESTATE LBS MARG ,164,100.0,86.95652173913044,94.32892249527411,No
152.0,VN,AACHEN OPTICAL FIBER CONEC TECHNOLO,WORKSHOP X2 X3 X5 IN HAI THANH WOR KSHOP AREA FORLEASE HAI THANH WAR D DUONG KINH DISTRICT HAIPHONG VN ,165,96.875,67.54966887417218,84.12485603224879,No
152.0,VN,AACHEN OPTICAL FIBER CONEC TECHNOLO,WORKSHOP X2 X3 X5 IN HAI THANH WORKAREA FOR LEASE HAI THANH WARD DUONGHAI PHONG VN ,165,96.875,66.17647058823529,83.52781329923275,No
152.0,VN,AACHEN OPTICAL FIBER CONEC TECHNOLO COMPANY, WORKSHOP X5 X3 IN HAI THANHWORKSHOP AREA FOR LEASE HAI THANH WARD DUO NG KINH DISTRIC ,165,87.32394366197182,70.50359712230217,80.01074951428937,No
152.0,VN,AACHEN OPTICAL FIBER CONEC TECHNOLOGY CO LTD, WORKSHOP X5 IN HAI THANH WORKSHOP A HAI THANH WARDDUONG KINH DISTRICT HAI PHONG CIVN ,165,87.32394366197182,70.50359712230217,80.01074951428937,No
,DE,AACHENER PRINTEN &,SCHOKOLADENFABRIK BORCHERSSTR 18 52072 AACHEN GERMANY ,166,62.5,70.27027027027026,65.87837837837837,No
153.0,DE,AACHENER PRINTEN & SCHOKOLADENFABRI HENRY LAMBERTZ GMBH CO,KG BORCHERSTRASSE 18 ,166,76.54320987654322,69.38775510204081,73.4321425832813,No
,BE,AACHENER PRINTEN UND SCH FABRIK,H LAMBERTZ GMBH BORCHERSSTR 18 ,166,75.0,100.0,85.86956521739131,No
153.0,BE,AACHENER PRINTEN UND SCHOKOLADE,BORCHERSSTR 18 AACHEN 52072 DE ,166,86.66666666666667,73.07692307692308,80.75808249721294,No
153.0,DE,AACHENER PRINTEN UND SCHOKOLADE,BORCHERSSTR 18 AACHEN 52072 DE ,166,86.66666666666667,73.07692307692308,80.75808249721294,No
153.0,BE,AACHENER PRINTEN UND SCHOKOLADEN,F H LAMBERTZ GMBH BORCHERSSTR 18 ,166,98.24561403508771,60.86956521739131,81.99515802739363,No
153.0,DE,AACHENER PRINTEN&SCHOKOLADENFABRI,BORCHERSTRASSE 18 AACHEN NW 52072 GERMANY ,166,86.66666666666667,73.07692307692308,80.75808249721294,No
,CN,AACURAPID HONG KONG LIMITED, ROOM 703B 7F PARK IN COMMERCIAL CENTRE NO 56 DUNDAS STREET MONG KOK KOWLOON HONG KONG 999077 ,-1,,,,
,IN,AADEV LIGHTING SOLUTIONS,A-002/018 SITE 5 KANSA IND AREA GAUTAM BUDHA NAGAR ,-1,,,,
,IN,AADHAR COMPANIES,DRTC HOUSE BEHIND OLYMPIC COMPLEX ,-1,,,,
,IN,AADHI EXPORT, NO 215/11 UP MAHARAJA TOWERS COTTON CITY ESTATE GN MILS ,-1,,,,
154.0,IN,AADHI GRANITES INDIA PRIVATE LIMITE, NO 26 KOTHUKARAR STREET AYEEPALA SIRUVALUR -638054 GOBICHETTYPALAYA ,167,100.0,98.98989898989899,99.56082564778218,No
154.0,IN,AADHI GRANITES INDIA PRIVATE LIMITE, NO 26 KOTHUKARAR STREET AYEEPALAY SIRUVALUR -638054 GOBICHETTYPALAYA ,167,100.0,98.98989898989899,99.56082564778218,No
,IN,AADI SHREE FASTENER INDUSTRIES VPO BHAGWANPURA SAHNEWAL DEHLON, ROAD LUDHIANA PUNJAB INDIA ,-1,,,,
,IN,AADI SHREE FASTENER INDUSTRIES VPO BHAGWANPURA SAHNEWAL DEHLON, ROAD ,-1,,,,
155.0,TW,AAEON TECHNOLOGY INC,5F NO 135 LANE 235 BAOQIAO RD XINDIAN DISTRICT NEW TAIPEI CITY 231 TAIWAN ,168,100.0,76.27118644067797,89.68312453942522,No
155.0,TW,AAEON TECHNOLOGY INC,5F NO 135 LANE 235 PAO-CHIAO ROAD HSIN- TIEN DIST NEW TAIPEI CITY 231 TAIWAN R O C ,168,100.0,76.27118644067797,89.68312453942522,No
,SA,AAF INTERNATIONAL AIR FILTRATION,SYSTEMS LLC P O BOX 28564 ,-1,,,,
,ES,AAF S A,URARTE 11 POL IND ALI GOBEO VITORIA-GASTEIZ PV 01010 SPAIN ,-1,,,,
,CN,AAF SUZHOU CO LTD, 116 CHANGYANG ST SIP USCI:91310115MA1K3JR070 ,-1,,,,
,CN,AAG HOLDINGS LIMITED, LEVEL 10 NO 241 KI LUNG ST SHAM SHUI PO HONG KONG 999077 CHINA ,-1,,,,
,DK,AAGE OSTERGAARD A/S,ISLANDSVEJ 25 ,-1,,,,
,IN,AAGHAZ BOOK CENTRE,2/60 HARIJAN BASTI EAST GOKUL PUR ,-1,,,,
,GB,AAI INTERNATIONAL LTD,OFFICE 4 GRAIGS BUSINESS CENTRE ,-1,,,,
,JP,AAI MOTORSPORTS CO LTD, RM 1702 SINO CENTRE 582-592 NATH AN RD MONGKOK KLN HONG KONG HO NG KONG ,-1,,,,
,IN,AAJ ENTERPRISES PRIVATE LIMITED, SY NO 6 HUSKUR ROAD MAKALLI VILLAGERURAL 131001 KARNATAKA INDIA KARNATAKA 131001 IN ,-1,,,,
156.0,JP,AAJ PLUS K K,2 26 6 MOTOKI ADACHI KU ,169,100.0,66.66666666666667,85.50724637681161,No
156.0,JP,AAJ PLUS K K,2-26-6 MOTOKI ADACHI-KU TOKYO 123-0853 JAPAN TEL: +81358455297 ,169,100.0,62.745098039215684,83.80221653878944,No
156.0,JP,AAJ PLUS K K,2 26 6 MOTOKI ,169,100.0,66.66666666666667,85.50724637681161,No
,DK,AAK DENMARK A/S,SLIPVEJ 4 ,-1,,,,
,GB,AAK INTERNATIONAL,KING GEORGE DOCK ,-1,,,,
157.0,MX,AAK MEXICO SA DE CV, AV HEROES DE NOCUPETARO 1022 COL INDUSTRIAL CP 58130 ,170,100.0,75.51020408163265,89.35226264418812,No
157.0,MX,AAK MEXICO SA DE CV, AV HEROES DE NOCUPETARO 1022 COL INDUSTRIAL C P 58130 MORELIA MICHOACAN MEXICO ,170,100.0,75.51020408163265,89.35226264418812,No
,SE,AAK SWEDEN AB,VASTRA KAJEN 9 ,-1,,,,
,IN,AAKAAR IRON CREATIONS PVT LTD, 812-E 12 B 812-G 25-26 SAMTEL ZONE RIICO IND ,-1,,,,
158.0,SG,AAKAR FOUNDRY PVT LTD, SURVEY NO 341/2 GANPATI MAL BEHIND NHEC SOMATANE PHATA TALEGAON-DABHADE TA L MAVAL ,171,100.0,63.793103448275865,84.25787106446778,No
158.0,IN,AAKAR FOUNDRY PVT LTD, SURVEY NO 341/2 NEAR TO NH4 SOMAT ANE PHATA TALEGAON DABHADE ,171,100.0,63.793103448275865,84.25787106446778,No
159.0,IN,AAKARSH EXPORT,F 21 OKHLA INDUSTRIAL AREA PHASE 1 ,172,100.0,93.87755102040816,97.33806566104704,No
159.0,IN,AAKARSH EXPORT,F-21 OKHLA INDUSTRIAL AREA PH- 1 ,172,100.0,93.87755102040816,97.33806566104704,No
,IN,AAKASH GLOBAL FOODS PRIVATE LIMITED, SURVEY NO 13/1/5 16/2 17/4 VILLA INDORE MP 453551 INDIA ,-1,,,,
,IN,AAKRITI MANUFACTURING PVT LTD, F-165 E P I P NEEMRANA DISTRICT ,-1,,,,
,IN,AAKRITI MANUFACTURING PVT LTD, IEC NO 0511056991 F-165 EPIP NH-8 NEEMRANA RAJASTHAN 301705 RJ IN ,-1,,,,
,IN,AAKSHITA INTERNATIONAL AHINSA BHAWAN SHANKAR, ROAD NEW RAJINDER NAGAR NEW DELHI 110060 US ,-1,,,,
160.0,CN,AAKT WORLDWIDE LIMITED, ROOM 1702 17/F KOWLOON HOUSE NO 555NATHAN ROAD MONG KOK KOWLOON HONG KONG 999077 CHINA ,173,100.0,80.55555555555556,91.54589371980677,No
160.0,CN,AAKT WORLDWIDE LIMITED, ROOM 1702 17 / F KOWLOON HOUSE NO 555 NATHAN ROAD MONG KOK HK ,173,100.0,80.55555555555556,91.54589371980677,No
,KP,AAL KOBE,C/O COLUMBIA SHIPMANAGEMENT LTD 21 SPYROU KYPRIANOU AVENUE YERMASOYIA 4042 LIMASSOL CYPRUS ,-1,,,,
,SA,AAL MIR PLASTICS IND LLC,INDUSTRIAL AREA 11 SHARJAH UNITED ARAB EMIRATES ,-1,,,,
,DE,AALBERTS INTEGRATED PIPING SYSTEMS,KFT MAGLODI UT 16D BUDAPEST 1106 HU ,-1,,,,
161.0,TW,AALBERTS INTEGRATED PIPING SYSTEMS,11F 2 NO 175 ZHONGZHENG 2ND ROAD L DISTRICT KAOHSIUNG TAIWAN 80274,174,93.93939393939394,69.33333333333334,83.24110671936761,No
161.0,TW,AALBERTS INTEGRATED PIPING SYSTEMS APAC INC,11F 2 NO 175 ZHONGZHENG 2ND RD LINGYA ,174,93.93939393939394,69.33333333333334,83.24110671936761,No
,FR,AALBERTS INTERGRATED PIPING SYSTEMS,46 RUE DE L INDUSTRIE 45550 SAINT DENIS DE L HOTEL FRANCE ,-1,,,,
,GB,AALCO METALS LTD,207 GREAT HOWARD STREET LIVERPOOL L5 9Z GB ,-1,,,,
,IS,AALESUND SEAFOOD AS MOLOVEIEN,3 B ALESUND 6004 NO,-1,,,,
,IN,AALISHAN EXPORT,26-A RAMAKRISHNA PURAM ,-1,,,,
,IN,AALIYA STONES,NEAR DULLA KUWA MASJID ,-1,,,,
,SG,AALST CHOCOLATE PTE LTD, 26 TUAS AVENUE 7 SINGAPORE 639273 SINGAPORE ,-1,,,,
,GB,AAM,131 PARKINSON LANE HALIFAX HX1 3RD GB ,-1,,,,
,IN,AAM AUTO COMPONENT INDIA PRIVATE,B 400 INDOSPACE INDUSTRIAL PARK BHAMBOLI CHAKAN ,-1,,,,
162.0,IN,AAM INDIA MANUFACTURING CORP, GAT NO 787 788 VILLAGE HUNGA TAL OPP SUPA M I D C DIST AHMEDNAGAR ,175,100.0,63.1578947368421,83.9816933638444,No
162.0,IN,AAM INDIA MANUFACTURING CORP, GAT NO 787&788 VILL HUNGA TALUKA PARNER OPP SUPA MIDC SUPA ,175,100.0,63.1578947368421,83.9816933638444,No
163.0,MX,AAM MAQUILADORA MEXICO,AVENIDA COMERCIANTES 1300 PARQUE INDUSTRIAL FIPASI ,176,86.95652173913044,83.9506172839506,85.64960675861748,No
163.0,MX,AAM MAQUILADORA MEXICO S DE RL DE C,AV LOS COMERCIANTES 1300 PARQUE IND FIPASI ,176,83.63636363636364,58.18181818181818,72.56916996047431,No
,LA,AAM MAQUILADORA MXICO S DE R L 1300 DE CV, AVE COMERCIANTES SILAO 36100 ,176,83.63636363636364,58.18181818181818,72.56916996047431,No
,DE,AAM POLAND SP ZO O,SZARYCH SZEREGOW 16-18 ,-1,,,,
,BE,AAMEC NV,EIKELAARSTRAAT 21 B-3600 GENK ,-1,,,,
,IN,AAMOR INOX LIMITED, A-30 SITE-IV UPSIDC INDL AREA SAHIBABAD UTTAR PRADESH ,-1,,,,
,BE,AAMS SALVARANI BVBA,SINT-BARBARASTRAAT 34 MALDEGEM BELGIUM ,-1,,,,
,GB,AAMY YBCA0081053,BRYCE RUTHERFORD ORIGIN 4 BROOKFIELDS CLOSE CAMBRIDGE CB8 7DY ,-1,,,,
,GB,AAMY YBCA0081241 MICHAEL MCFARLAND ORIGIN 17A EMMANUEL, RD CAMBRIDGE CB1 1JW ,-1,,,,
,GB,AAMY YBCA0081944,KEVIN RINEAR ORIGIN 3 CATHERINE HOUSE SAWSTON CB22 3XE ,-1,,,,
,GB,AAMY YBCA0082008 CHRISTINA ELDER ORIGIN,143 HILLS ROAD FLAT 64 CAMBRIDGE CB2 8RA,-1,,,,
,IN,AAN CLOTHINGS LLP,GURUGRAM PLOT NO-293 UDYOG VIHAR PH-VI GURGAON 122015 INDIA ,-1,,,,
,JP,AAN JAPAN CO LTD, 263-2 ROPPOUGAOKA YOTSUKAIDO-SHI 12 284-0008 JAPAN ,69,76.92307692307692,81.15942028985508,78.76496534341526,No
,IN,AANCH INVENTIONS,E 49/6 OKHLA INDUSTRIAL AREA PHASE II NEW DELHI DELHI 110020 DL IN ,-1,,,,
,IT,AANDG 23 SRL, VIA DORSALE MASSA AVENZA SNC ,-1,,,,
