index,group,shipper_name,first3_addresses,set,Latitude,Longitude
653685,,CHANGSHU TENSORT IMPORT & EXPORT CO LTD,RM1201-1206 BLOCK C GANG AO BLDG 263 HUANGHE ROAD CHANGSHU JIANGSU CHINA,val,31.64615,120.74221
30070,,CHANGSHU TLF FURNITURE BUSINESS DEP NO,4218-288 FOURTH FLOOR HARDWARE MARKET CHANGSHU CN,test,31.64615,120.74221
278999,,CHANGSHU TONGGAO MARKETING CO LTD,NO 26 XINYI PLAZA CHANGSHU JIANGSU CHINA 215500 ;  NO 26 XINYI PLAZA JIANGSU CHINA 215500 ;  NO 26 XINYI RD JIANGSU CHINA,val,31.64615,120.74221
891,103.0,CHANGSHU TONGR INTERNATIONAL,412 BUILDING 4 HSBC TIMES SQUARE NO 22 HUANGHE ROAD,val,40.7573361,-73.9859942
322857,103.0,CHANGSHU TONGR INTERNATIONAL TRADE,NO 22 HUANGHE ROAD QINGCHUAN STREE T,val,50.28078,4.29394
558081,104.0,CHANGSHU TONGRUN AUTO ACCESSORY,ROOM 201 BINJIANG INTERNATIONAL CE NTERNO 99 YONGJIA ROAD CHANGSHU EC ONOMIC DEVELOPMENT CHANGSHU CN ; ROOM 201 BINJIANG INTERNATIONAL CENTER NO 99 YONGJIA ROAD CHANGSHU ECONOMIC DEV ELOPMENT ; ROOM 201 BINJIANG INTERNATIONAL CENTER NO 99 YONGJIA ROAD CHANGSHU ECONOMIC DEV ELOPMENT ZONE,val,0.0,0.0
477141,104.0,CHANGSHU TONGRUN AUTO ACCESSORY CO,NEW LONG TENG CHANGSHU JIANGSU 32 99999 CN ; NEW LONG TENG INDUSTRIAL PARK CHANGSHU ECONOMIC DEVELOPMENT ZONE ; NEW LONG TENG INDUSTRY AREA CHANGSHU ECONOMY,val,31.64615,120.74221
242424,104.0,CHANGSHU TONGRUN AUTO ACCESSORY CO LTD,NEW LONG TENG INDUSTRIAL PARK ;  NEW LONG TENG INDUSTRIAL PARK CHAN GSHU ECONOMIC D CHANGSHU 32 215522 ;  NEW LONG TENG INDUSTRIAL PARK CHAN GSHU ECONOMIC D CHANGSHU JIANGSU 3,val,31.64615,120.74221
322858,104.0,CHANGSHU TONGRUN AUTO ACCESSORY COM,NEW LONG TENG INDUSTRIAL PARK CHAN CHANGSHU JS 000000 CHINA,val,31.64615,120.74221
73796,104.0,CHANGSHU TONGRUN AUTO ACCESSORY I MPORT&EXPORT CO LTD,ROOM 201 BINJIA NG INTERNATIONABUILDING NO 99 YONG JIA ROAD SUZHOU CN,val,31.30408,120.59538
712198,104.0,CHANGSHU TONGRUN AUTO ACCESSORY IMP,NO 88 TONGGANG ROAD SUZHOU 32 2155 12 CN ;  NO 99 YONGJIA ROAD CHANGSHU ECONOMIC DEVELOPMENT ZONE ;  RM 506-6 BINJIANG INTL BLDG NO 88 TONGGANG RD,val,0.0,0.0
374349,104.0,CHANGSHU TONGRUN AUTO ACCESSORY IMPORT & EXPORT CO LT,D NO 99 YONGJIA ROAD ; D ROOM 201 BINJIANG INTERNATIONAL ; D ROOM 201 NO 99 YONGJIA ROAD,val,0.0,0.0
139989,104.0,CHANGSHU TONGRUN AUTO ACCESSORY IMPORT & EXPORT CO LTD,ROOM 201 BI NJIANG INTERNATIONAL CENTER NO 9 9 YONGJIA ROAD CHANGSHU ECONOMIC ;  ROOM 201 BINJ IANG INTL CENTER NO 99 YONGJIA ROAD CHANGSHU JIANGSU ;  ROOM 201 BINJIANG INTERNATIONAL CENTER NO 99 YONGJIA ROAD,val,31.64615,120.74221
602231,104.0,CHANGSHU TONGRUN AUTO ACCESSORY IMPORT &EXPORT CO LT,D ROOM 201 BINJIANG INTERNATIONAL,val,30.5966,114.27054
235198,104.0,CHANGSHU TONGRUN AUTO ACCESSORY IMPORT &EXPORT CO LTD,ROOM 201 BINJIANG INTERNATIONAL CENTER,val,37.46555,121.44151
242425,104.0,CHANGSHU TONGRUN AUTO ACCESSORY IMPORT IMPORT & EXPORT CO LT,D ROOM 201 BINJIANG INTERNATIONAL,val,30.5966,114.27054
125429,104.0,CHANGSHU TONGRUN AUTO ACCESSORY IMPORT&EXPORT CO LTD,ROOM 201 BINJ IANG INTERNATIONAL BUILDING NO 99Y ONGJIA ROAD CHANGSHU CHINA ;  ROOM 201 BINJIANG INTERNATIONAL CENTER NO 99YONGJIA ROAD CHANGSHU ECONOMICCHANGSHU CN,val,31.64615,120.74221
396501,104.0,CHANGSHU TONGRUN AUTO ACCESSORYIMPORT,201 BINJIANG INTERNATIONAL BUILDING NO 99YONGJIA ROAD CHANGSHU E CONOMIC DEVELOPMENT ZONE SUZHOU CN; 201 BINJIANG INTERNATIONAL BUILDING NO 99YONGJIA ROAD CHANGSHU ECONOMIC DEVELOPMENT ZONE CHANGSHU CN; 201 BINJIANG INTERNATIONAL BUILDING NO 99YONGJIA ROAD SUZHOU CN,val,31.64615,120.74221
646337,104.0,CHANGSHU TONGRUN AUTO ACCESSORYIMPORT & EXPORT CO LTD,ROOM201BINJIANG INTERNATIONAL,val,0.0,0.0
484456,104.0,CHANGSHU TONGRUN AUTO ACCESSORYIMPORTEXPORT CO LTD,ROOM201 BINJIANG INTERNATIONAL CENTERNO99YONGJIA RD,val,0.0,0.0
110663,104.0,CHANGSHU TONGRUN AUTO ACCESSORYIMPORTORT & EXPORT CO LTD,ROOM 201 BINJ IANG INTL CENTER NO 99 YONGJIA RO AD CHANGSHU JIANGSU ;  ROOM 201 BINJIANG INTL CENTER NO 99 YONGJIA ROAD CHANGSHU JIANGSU ; EXPEDITORS O/B CHANGSHU TONGRUN AUTO ACCESSORY IMP ORT & EXPORT CO LTD ROOM 201 BINJ IANG INTL CENTER NO 99 YONGJIA RO AD,val,31.64615,120.74221
638994,104.0,CHANGSHU TONGRUN AUTO ACCESSORYIMPORTORT EXPORT CO LTD,ROOM 201 BINJ IANG INTL CENTER NO 99 YONGJIA RO AD CHANGSHU JIANGSU ;  ROOM 201 BINJIANG INTL CENTER NO 99 YONGJIA ROAD CHANGSHU JIANGSU ; EXPEDITORS O/B CHANGSHU TONGRUN AUTO ACCESSORY IMP ORT EXPORT CO LTD ROOM 201 BINJ IANG INTL CENTER NO 99 YONGJIA RO AD,val,31.64615,120.74221
103286,,CHANGSHU TONGRUN AUTO JACK COMPANY,NEW LONG TENG INDUSTRY AREA CHANG CHANGSHU JS CHINA,val,28.51101,114.11467
271585,105.0,CHANGSHU TONGRUN ELECTRONIC COMMERC,BUILDING 11 NEW LONGTENG INDUSTRIA L PARK CHANGSHU ECONIMIC DEVELOPMENT ZONE JIANGSU CHINA,val,33.0,119.83333
227800,105.0,CHANGSHU TONGRUN ELECTRONIC COMMERCE CO LTD,BUILDING 11 NEW LONGTENG ;  BUILDING 11 NEW LONGTENG INDUSTRIAL PARK ;  BUILDING 11 NEW LONGTENG INDUSTRIAL PARK CHANGSHU ECONIMIC DEVELOPMENT ZONE,val,3.4525833,-76.5142649
81189,,CHANGSHU TONGRUN ELECTRONIC TECHNOLOGY CO LTD,NO 1 AIFU RD CHANGSHU CITY JIANGSU PROVINCE CHINA ;  NO 1 AIFU RD HAIYU TOWN CHANGSHU 215522 CHINA,test,31.64615,120.74221
81190,106.0,CHANGSHU TONGRUN MECHANICAL AND,NO 536 TONGGANG ROAD HAIYU TOWN CHANGSHU JIANGSU CHINA ;  NO 536 TONGGANG ROAD HAIYU TOWN CHANGSHU JIANGSU CHINA TEL:86 13962365316 ; ELECTRICAL EQUIPMENT MANUFACTURE COLTD JIANGSU CHINA 215517,val,31.64615,120.74221
147359,106.0,CHANGSHU TONGRUN MECHANICAL AND ELE,NO 1 TONGGANG ROAD CHANGSHU JIANGSU 000032 CN,val,31.64615,120.74221
88411,106.0,CHANGSHU TONGRUN MECHANICAL AND ELE CTRICAL EQUIPMENT MANUFACTURE CO,L TDTONGGANG ROAD CHANGSHU JIANGSU CHINATEL:86 512 52343725,val,31.64615,120.74221
249699,106.0,CHANGSHU TONGRUN MECHANICAL AND ELE CTRICAL EQUIPMENT MANUFACTURE CO LTD,TONGGANG ROAD CHANGSHU JIANGSU CHINABEI 18662120006 ; TONGGANG ROAD CHANGSHU JIANGSU CHINATEL:86 18662120006 ; TONGGANG ROAD CHANGSHU JIANGSU CHINATEL:86 512 52343560,val,31.64615,120.74221
73797,106.0,CHANGSHU TONGRUN MECHANICAL AND ELE EQUIPMENT MANUFACTURE CO LT,D TONGGANG ROAD ; D TONGGANG ROAD CHANGSHU JIANGSU CHIN,val,31.64615,120.74221
154592,106.0,CHANGSHU TONGRUN MECHANICAL AND ELE EQUIPMENTMANUFACTURE CO LT,D TONGGANG ROAD CHANGSHU JIANGSU CHANGSHUCN,val,31.64615,120.74221
132548,106.0,CHANGSHU TONGRUN MECHANICAL AND ELE MANUFACTURE CO LTD,TONGGANG ROAD CHANGSHU JIANGSU 215500 CN ;  TONGGANG ROAD CHANGSHU JIANGSU CHIN,val,31.64615,120.74221
411070,106.0,CHANGSHU TONGRUN MECHANICAL AND ELE TONGGANG,ROAD ;  ROAD 215500 CHANGSHU ;  ROAD 536# CHANGSHU JIANGSU 215517 CN,val,31.64615,120.74221
381674,106.0,CHANGSHU TONGRUN MECHANICAL AND ELECTRIC EQUIPMENT MANUFACTURE CO LT,D TONGGANG ROAD,val,39.00194,125.70111
675563,106.0,CHANGSHU TONGRUN MECHANICAL AND ELECTRIC TONGGANG,ROAD,val,53.3482721,-7.2023234
139990,106.0,CHANGSHU TONGRUN MECHANICAL AND ELECTRICAL EQUIPMENT MANUFACTURE CO LT,D TONGGANG RD CHANGSHU ; D TONGGANG ROAD CHANGSHU JIANGSU CHINA ; D TONGGANGROAD CHANGSHU JIANGSU CHINA CN,val,31.64615,120.74221
344932,106.0,CHANGSHU TONGRUN MECHANICAL AND ELECTRICAL EQUIPMENT MANUFACTURE CO LTD,TONGGANG ROAD CHANGSHU JIANGSU CHINA TEL:86 512 52343560,val,31.64615,120.74221
52022,106.0,CHANGSHU TONGRUN MECHANICAL AND ELECTRICAL EQUIPMENT MANUFACTURE CO LTDTONGGANG,ROAD CHANGSHU JIANGSU CHINAATTN:86 18662120006 ;  ROAD CHANGSHU JIANGSU CHINATEL:86 18662120006 ;  ROAD CHANGSHU JIANGSU CHINATEL:86 512 52343560,val,31.64615,120.74221
616819,106.0,CHANGSHU TONGRUN MECHANICAL AND ELECTRICAL EQUIPMENTMANUFACTURE CO LT,D TONGGANG ROAD CHANGSHU 215500 JIANGSU CHINA ; D TONGGANG ROAD CHANGSHU JIANGSU CHINA ; D TONGGANG ROAD CHANGSHU JIANGSU CHINA 215500,val,31.64615,120.74221
344933,107.0,CHANGSHU TONGRUN MECHANICAL AND TONGGANG,ROAD CHANGSHU JIANGSU CHI NA SUZHOU CN ;  ROAD CHANGSHU JIANGSU CHINA ;  ROAD CHANGSHU JIANGSU CHINA 215517,test,31.64615,120.74221
81191,107.0,CHANGSHU TONGRUN MECHANICAL ELECT TONGGANG,ROAD 215517 CHANGSHU,test,31.64615,120.74221
301123,107.0,CHANGSHU TONGRUN MECHANICAL TONGGANG,ROAD CHANGSHU JIANGSU CHINA ;  ROAD CHANGSHU JIANGSU CHINA 215517,test,31.64615,120.74221
66594,107.0,CHANGSHU TONGRUN MECHANICALAND ELE TONGGANG,ROAD CHANGSHU JIANGSU CN,test,31.64615,120.74221
286375,108.0,CHANGSHU TONGRUN NON WOVEN CO LT,NO 287 SHENZHANG ROAD ZHANGQIAO XINZHUANG TOWN CHANGSHU CITY CHANG SHU SUZHOU JIANGSU CHINA 215562,val,31.30408,120.59538
381675,108.0,CHANGSHU TONGRUN NON WOVEN CO LTD,NO 287 SHENZHANG ROAD ZHANGQIAO XINZHUANG TOWN CHANGSHU CITY 21550 CHANGSHU SUZHOU JIANGSU CHINA 2 ;  NO 287 SHENZHANG ROAD ZHANGQIAO XINZHUANG TOWN CHANGSHU CITY CHANG SHU SUZHOU JIANGSU CHINA 215562,val,31.30408,120.59538
161930,,CHANGSHU TONGSHENG INTERNATIONAL TR,ROOM 1206-1208 TOWER B SHIMAO NO 75 MANSION NEW CENTURY AVENUE,val,38.828235,-94.89922
616820,,CHANGSHU TONGSHU AUTO ACCESSORY IMP,ROOM 506-6 BINJIANG INTERNATIONAL CHANGSHU JS CHINA,val,31.64615,120.74221
536096,109.0,CHANGSHU TOP LONG IMPORT & EXPORT CO LTD,7 8THFLOOR BUILDING A 12HUANGHE RD ;  7TH - 8TH FLOOR BUILDING A 12 HUANGHE ROAD INTERNATIONAL TRADING CENTER CHANGSHU JS CHINA 215500 ;  7TH-8TH FLOOR BUILDING A NO 12 HUANGHE ROADINTERNATIONAL TRADING CENTER CHANGSHU CN,test,0.0,0.0
366857,109.0,CHANGSHU TOP LONGIMPORT&EXPORTCO,7TH-8TH FLOOR BUILDING A 12 HUANGHE ROAD INTERNATIONAL TRADING CENTER CHANGSHU JIANGSU CHINA,test,31.64615,120.74221
30071,109.0,CHANGSHU TOP LONGIMPORT&EXPORTCO LT,7TH-8TH FLOOR BUILDING A 12 HUANGHE ROAD,test,37.76158,119.09834
682829,109.0,CHANGSHU TOP LONGIMPORT&EXPORTCO LTD,12 HUANGHE ROAD CHANGSHU JIANGSU CHINA ;  12 HUANGHE ROAD CHANGSHU JIANGSU CHINA 215500 ;  7TH-8TH FLOOR BULIDING A 12 H UANGHE ROAD CHANGSHU INTERNATIONAL TRADING CENTER CHANGSHU JIANGSU,test,31.64615,120.74221
565475,109.0,CHANGSHU TOP LONGIMPORTEXP CO LTD,7TH 8TH FLOOR BUILDING A 12 HUANGHE ROAD CHANGSHU INTERNATIOTRADING CENTER CHANGSHU CHINA ;  7TH 8TH FLOOR BUILDING A 12 HUANGHECHANGSHU INTERNATIONAL TRADING CENTCHANGSHU JIANGSU CHINA,test,31.64615,120.74221
697512,110.0,CHANGSHU TRANS ASIA TEXTILES IMP,318 YUSHAN ROAD N CHANGSHU CITY JIANGSU CHINA 215500,val,31.64615,120.74221
491848,110.0,CHANGSHU TRANS ASIA TEXTILES IMP&EX,318 YUSHAN ROAD N CHANGSHU CITY JIANGSU CHINAE 215000,val,31.37762,120.95431
447826,110.0,CHANGSHU TRANS ASIA TEXTILESIMPORT&,318 YUSHAN ROAD N ; 318 YUSHAN ROAD N CHANGSHU CITY J IANGSU CHINA ; 318 YUSHAN ROAD N CHANGSHU CITY J IANGSU CHINA 215000,val,31.37762,120.95431
455160,,CHANGSHU UNION TEXTILE CO LTD,4#1008-1010 HUIFENG TIMES PLAZA NO 22 HUANGHE RD CHANGSHU JIANGSU CHINA 215500 ;  ADD:4#1008-1010 HUIFENG TIMES PLAZA NO 22 HUANGHE RD CHANGSHU JIANGSU CHINA 215500,test,31.64615,120.74221
477142,111.0,CHANGSHU WALSIN SPECIAL STEEL CO,L HAI YU TOWN,val,37.6827,128.3379
712199,111.0,CHANGSHU WALSIN SPECIALTY STEEL,HAIYU TOWN CHANGSHU CITY ; HAIYU TOWN CHANGSHU CITY JIANGSU PROVINCE CHINA ; HAIYU TOWN CHANGSHU CITY JIANGSU PROVINCE CHINA 215500,val,31.64615,120.74221
389028,111.0,CHANGSHU WALSIN SPECIALTY STEEL CO,HAIYU TOWN ; HAIYU TOWN CHANGSHU CITY ; HAIYU TOWN CHANGSHU CITY CN,val,31.64615,120.74221
73798,111.0,CHANGSHU WALSIN SPECIALTY STEEL CO LTD,HAIYU TOWN CHANGSHU CITY JIANGSU PROVINCE 215500 CHINA ;  HAIYU TOWN CHANGSHU CITY JIANGSU PROVINCE CHINA 215500 CN,val,28.04861,120.98
491849,111.0,CHANGSHU WALSIN SPECIALTY STEEL COM,2# HAIYANG ROAD HAIYU TOWN CHANGSHU JS 215500 CHINA,val,31.64615,120.74221
668251,,CHANGSHU WANGFENG TEXTILE MACHINERY,29 DONGSHAN ROAD YUSHAN HIGH-TECHI NDUSTRIAL PARK CHANGFU STREET CHA NGSHU JIANGSU CHINA,test,31.64615,120.74221
521330,,CHANGSHU WANLONG ACCESSORY PACKING,2 CHENCUN ROAD CHANGSHU HI-TECH INDUSTRIAL DEVELOP,val,0.0,0.0
892,112.0,CHANGSHU WANLONG POWER TECHNOLOGY R D CO LTD,ADD:EAST END OF FUCHUN RIVER ROAD SOUTHEAST ECONOMIC DEVELOPMENT,test,24.6608173,84.4333577
308445,112.0,CHANGSHU WANLONG POWER TECHNOLOGY R EAST END OF FUCHUN RIVER,ROAD SOUT CHANGSHU 32 215500 CHINA,test,31.64615,120.74221
381676,112.0,CHANGSHU WANLONG POWER TECHNOLOGY R&D CO LTD,ADD EAST END OF FUCHUN RIVER ROAD SOUTHEAST ECONOMIC DEVELOPMENT ZONE CHANGSHU JIANGSU CHINA X,test,31.64615,120.74221
190989,,CHANGSHU WANSHUN STEEL ANGLE SHELF,JESSICA 15962305057 CHANGSHU CN,val,31.64615,120.74221
257140,,CHANGSHU WANTAI IMPORT & EXPORT TRADE CO LTD,10F BLOCK 25 X INYI PLAZA HENGSHAN ROAD CHANGS HU JIANGSU CHINA,test,31.62981,118.85896
52023,,CHANGSHU WANYOU TRADE CO LTD,NO 16 QINGDAO ROAD CHANGSHU HI-TEC PARK CHANGSHU CHINA ;  NO 16 QINGDAO ROAD CHANGSHU HI-TECH INDUSTRIAL PARK CHANGSHU CH ;  NO 16 QINGDAO ROAD CHANGSHU HI-TECHINDUSTRIAL PARK,val,31.64615,120.74221
440366,113.0,CHANGSHU WEALTHY SCIENCE AND TECHNO,NO 8 JIYU ROAD JIANGSU HI-TECH FLU OROCHEMICALINDUSTRIAL PARK CHANGSHUCITY SUZHOU SUZHOU CN ; JIANGSU HI-TECH FLUOROCHEMICAL INDUSTRIAL PARK CHANGSHU CITY SUZHOU JIANGSU PROVINCE CHINA,test,31.30408,120.59538
433018,113.0,CHANGSHU WEALTHY SCIENCE AND TECHNOLOGY CO LTD,JIANGSU HI TECH FLUOROCHEMICAL SUZHOU JIANGSU CHINA 215500 ;  NO 8 JIYUROAD NEW MATERIAL INDUSTRIAL PARK CHANGSHU JS 215522 CHINA MAINLAN CHANGSHU JS215522 CN,test,31.30408,120.59538
169016,114.0,CHANGSHU WEIER GLASS PRODUCTS,HAIYU TOWN CHANGSHU CITY JIANGSU P ROV CHINA,val,31.64615,120.74221
499153,114.0,CHANGSHU WEIER GLASS PRODUCTS CO,L 71 HAINA ROAD HAIYU TOWN ; L HAIYU TOWN CHANGSHU CITY CHANGSHU CN ; L HAIYU TOWN CHANGSHU CITY JIANGSU P ROV CHINA,val,25.480124767912,-98.972378145512
565476,114.0,CHANGSHU WEIER GLASS PRODUCTS CO LTD,HAIYU TOWN CHANGS HU CITY JIANGSU PROV CHINA 21551 9 TEL 0512 52569644,val,32.0586,121.655
227801,115.0,CHANGSHU WEIHENG MOULD MANUFACTURE,NO 66 TONGHUA ROAD GULI TOWN CHAN GSHU JIANGSU CHINA 215500 SUZHOU CN ;  NO 66 TONGHUA ROAD GULI TOWN CHANGSHU JIANGSU JIANGSU 215533 CN ;  NO 777 JINHUA ROAD GULI TOWN CHANGSHU CN,val,31.64615,120.74221
631590,115.0,CHANGSHU WEIHENG MOULD MANUFACTURE CO LTD,NO 66 TONGHUA ROAD GULI TOWN CHANGSHU JIANGSU CHINA ;  NO 66 TONGHUA ROAD GULI TOWN JIANGSU CHANGSHU CN ;  NO 66 TONGHUA ROADGULI TOWN CHANGSHU CN,val,31.64615,120.74221
477143,,CHANGSHU WEIHONG IMPORT & EXPORT CO,WANGZHUANG INDUSTRIAL PARK CHANGSH U JIANGSU CHINA ; WANGZHUANG INDUSTRIAL PARK CHANGSHU JIANGSU CHINA CHANGSHU CN,val,31.64615,120.74221
169017,,CHANGSHU WEILALUO BUSINESS DEPARTME NO,4221-81 FOURTH FLOOR HARDWARE MARKET; 4221-84 FOURTH FLOOR HARDWARE MARKET,val,47.688301,-122.21269
110664,,CHANGSHU WEINUOFAN TEXTILES LIMITED,73 ZHOU XING ZHI ZHOU LU HAIYU TOWNCHANGSHU 215500,val,55.1067801,33.2395678
322859,116.0,CHANGSHU WEIQIANG KNITTED TEXTILE CO,XINQIAO VILLAGE GULI TOWN CHAN JIANGSU 213000 CHANGZHOU,val,31.8639,119.95421
37459,116.0,CHANGSHU WEIQIANG KNITTING TEXTILE,XINQIAO VILLAGE GULI TOWN CHANGSHU 215500 JIANGCHINA JIANGSU CN ; XINQIAO VILLAGE GULI TOWN CHANGSHU JS 215500 CHINA,val,33.77808,119.17548
366858,116.0,CHANGSHU WEIQIANG KNITTING TEXTILE CO LTD,XINQIAO VILLAGE GULI TOWN CHANGSHU 215500 JIANGSU CHINA ;  XINQIAO VILLAGE GULI TOWN CHANGSHU 215500 JIANGSU CHINA TEL: 0512-52090582,val,31.74708,118.89157
125430,,CHANGSHU WELL LINK INTERNATIONAL,ROOM 1604 BLOCK B SHIMAO MANSION SUZHOU 215500 CN,val,23.5038,111.2
484457,,CHANGSHU WENXIN IMPORT & EXPORT TRA,NO 15 ZHENXING ROAD WUSHI TOWN,test,0.0,0.0
198462,117.0,CHANGSHU WHALE METAL PRODUCTS CO,L NO 19 QINGDAO ROAD YUSHAN HI-TECH INDUSTRIAL PARK CHANGSHU CN,val,31.64615,120.74221
425737,117.0,CHANGSHU WHALE METAL PRODUCTS CO LTD,NO 19 QINGDAO ROAD HIGH-TECH IN,val,19.7078366,-98.3971179
447827,118.0,CHANGSHU WINTEX KNITWEAR,2F 275 HUANGHE ROAD; 3 RD FLOOR NO 61 XIANGZHOU ROAD HAIYU TOWN,val,0.0,0.0
227802,118.0,CHANGSHU WINTEX KNITWEAR 172 EAST ZHUJIANG,D CH SUZHOU CITY JIANGSU 215501 CN ; D CHANGSHU CITY JIANGSU 789898 CN,val,33.0,119.83333
675564,118.0,CHANGSHU WINTEX KNITWEAR EXPORTER C B,807 NO 12 HUANGHE RD CHANGSHU 215500 CN,val,31.64615,120.74221
73799,118.0,CHANGSHU WINTEX KNITWEAR EXPORTER C B807,NO 12 HUANGHE ROAD CHANGSHU CITY JIANGSU CHINA,val,31.64615,120.74221
462454,118.0,CHANGSHU WINTEX KNITWEAR EXPORTER CO LTD,B807 NO 12 HUANGHE RD CHANGSHU CITY JIANGSU PROVINCE CHINA ;  B807 NO 12 HUANGHE ROAD CHANGSHU CITY JIANGSU PROVINCE CHINA,val,32.4262,119.99731
580287,119.0,CHANGSHU WINTEX KNITWEAR MANUFACTUR,NO 175 HUANGHU ROAD CHANGSHU JS CHINA MAINLAND CHANGSHU JSCN ; 2/F 275 HUANGHE ROAD CHANGSHU CITYJIANGSU PROVINCE CHINA215500; 61 XIANGZHOU ROAD HAIYU TOWN,val,29.97831,116.30469
418501,119.0,CHANGSHU WINTEX KNITWEAR MANUFACTUR E & EXPORTER CO,2/F 275 HUANGHE ROAD CHANGSHU CITY JIANGSU CHINA,val,31.64615,120.74221
183701,119.0,CHANGSHU WINTEX KNITWEAR MANUFACTURE & EXPORTER CO LTD,2/F 275 HUANGHE ROAD CHANGSHU CITY JIANGSU PROVINCE CHINA 215500,val,31.64615,120.74221
893,120.0,CHANGSHU WINTOP I &E CO LTD,16F/A 12 HUANGHE ROAD CHANGSHU,test,31.64615,120.74221
712200,120.0,CHANGSHU WINTOP IMPORT & EXPORT CO LTD,16F/A 12 HUANGHE ROAD CHANGSHU JIANGSHU CHINA,test,31.64615,120.74221
374350,120.0,CHANGSHU WINTOP IMPORT&EXPORT CO,L 16F/A 12 HUANGHE ROAD CHANGSHU JIA NGSU CHINA,test,31.64615,120.74221
602232,121.0,CHANGSHU WINWAY TEXTILE CO LTD,NO 10 FUCHUNJIANG EAST ROAD GULI TOWN CHANGSHU CITY JIANGSU PROVINCE CHINA ;  ZHENNAN ROAD GULI TOWN ;  ZHENNAN ROAD GULI TOWN CHAGNSHU C ITY JIANGSU PROVINCE CHINA,val,31.28315,119.13222
227803,121.0,CHANGSHU WINWAY TEXTILE COMPANY,LIM NO10 FUCHUNJIANG EAST ROAD GULI TO CHANGSHU JS 215500 CHINA ;  LIM ZHENNAN ROAD GULI TOWN CHANGSHU CI CHANGSHU JS 215500 CHINA,val,28.88162,120.03308
322860,,CHANGSHU WOJUN MACHINERY EQUIPMENTS,18 FUYA ROAD BUILDING 7 BIXI TOWN; 18 FUYA ROAD BUILDING 7 BIXI TOWN CHANGSHU 215513 CHINA MAINLAND; 18 FUYA ROAD BUILDING 7 BIXI TOWN CHANGSHU CHANGSHU CN,test,31.64615,120.74221
308446,,CHANGSHU WRITING TOOL CO LTD,#1 SOUTH WUNING ROAD 70 SUZHOU JIANGSU CHINA ;  70 XIN AN JIANG ROAD CHANGSHU 71 215500 CN ;  NO 70 XIN AN JIANG ROAD CHANGSHU 231300 CN,val,31.30408,120.59538
469772,,CHANGSHU WRITING TOOL FACTORY,XIN AN JIANG ROAD CHANGSHU SOUTH- EAST DEVELOPMENT ZONE JIANGSU CHINA,test,33.0,119.83333
602233,,CHANGSHU XIAHONG TEXTILE CO LTD,NO 106 NANYUAN ROAD MEILI TOWN ;  NO 106 NANYUAN ROAD MEILI TOWN CHANGSHU CITY JIANGSU PROVINCE CHINA 215511 CHANGSHU CN ;  NO 106 NANYUAN ROAD MEILI TOWNCHANGSHU,test,27.57781,119.06111
418502,,CHANGSHU XIN HONGYI TEXTILE CO LTD,NO 144 YUDONG ROAD GULI TOWN ;  NO 4 YUDONG ROAD GULI TOWN ;  NO 4 YUDONG ROAD GULI TOWN CHANGSH U CN,val,31.64615,120.74221
675565,,CHANGSHU XING HAO YUANIMPORT&EXPORTTR ADING CO LTD,YUDONG ROAD 4# WU ZHUANG GULI TOWN CHANGSHU 215500 CN,val,31.64615,120.74221
396502,,CHANGSHU XINGHETAI IMPORT & EXPORT,F14 BUILDING A INTERNATIONAL TRADE CENTER 12 HUANGHE ROAD CHANGSHU CN,val,31.64615,120.74221
161931,122.0,CHANGSHU XINHANG LIGHTING ELECTRONI,RM1422 BLOCK B 45 HAIYU ROAD CHANGSHU 32 215500 CHINA,val,31.64615,120.74221
418503,122.0,CHANGSHU XINHANG LIGHTING ELECTRONICS TRADE CO LTD,RM1422 BLOCK B 45 HAIYU ROAD YUSHANTOWN CHANGSHU CITY JIANGSU CHINA TEL NO 86-0512-52090698X,val,33.0,119.83333
638995,,CHANGSHU XINHE INTERNATIONAL TRADEN,NO 9 LIANFENG ROAD CHANGSHU CITY SUZHOU JIANGSU CHINA ;  NO 9 LIANFENG ROAD CHANGSHU CN,val,31.64615,120.74221
249700,,CHANGSHU XINHUASHENG TEXTILE SCIENCE AND TECHNOLOGY CO LT,D BULIDING 2 NO 2 CHENGCUN ROAD,val,0.0,0.0
440367,,CHANGSHU XINSHENG BAGS PRODUCING CO,NO 10 DINGXIN ROAD ZHITANG INDUSTRIAL PARK CHANGSHU CN ; NO 10 DINGXIN ROAD ZHITANG INDUSTRIAL PARK ZHITANG TOWN CHANGSHU CITY JIANGSU CHINA,test,33.0,119.83333
433019,,CHANGSHU XINTEXIN TRADE CO LTD,NO 88 HAIFENG ROAD CHANGSHU CITY JIANGSU PROVINCE CHINA ;  NO 88 HAIFENG ROAD CHANGSHU CN,val,31.64615,120.74221
359641,,CHANGSHU XINXIN WARP AND KNITTING C,XIEQIAO TOWN CHANGSHU JIANGSU CH INA JIANGSU CN,val,31.64615,120.74221
220433,123.0,CHANGSHU XUNDA POWDER AND METALLURGY CO LTD,DONGWANG VILLAGE ZHANGQIAO XINZHUANG,val,35.1987,104.232
147360,123.0,CHANGSHU XUNDA POWDER METALLURGY,288 SHENZHANG ROAD DONGWANG VILLAGEZHANGQIAO OF XINZHUANG TOWN CHANGSHU CITY CN; ZHANGQIAO TOWN,val,0.0,0.0
